1.000000,0.072890,0.023333,0.015199,0.010196,0.006194,0.018175,0.008178,-0.008540,-0.011998,0.004349,0.000000
1.000000,-0.017214,0.017982,0.009717,0.009410,0.004969,0.018172,0.007609,-0.007711,-0.012693,0.002952,0.000000
1.000000,-0.015834,0.021343,0.006417,0.009095,0.004473,0.017830,0.007030,-0.007180,-0.010923,0.001697,0.000000
1.000000,-0.005897,0.027492,0.003920,0.008474,0.004317,0.018006,0.007414,-0.007920,-0.011587,0.002126,0.000000
1.000000,0.003795,0.007548,0.006073,0.008091,0.003800,0.018684,0.008079,-0.010413,-0.013845,0.004083,0.000000
1.000000,0.010467,-0.004936,0.009198,0.007902,0.005366,0.019000,0.006715,-0.010516,-0.012879,0.002662,0.000000
1.000000,-0.001250,-0.001744,0.008119,0.007234,0.005227,0.019071,0.006628,-0.011118,-0.013030,0.003005,0.000000
1.000000,-0.009217,-0.000420,0.010461,0.007257,0.005709,0.018852,0.008074,-0.009131,-0.014339,0.002777,0.000000
1.000000,-0.004218,-0.000085,0.013704,0.007339,0.005353,0.019230,0.007788,-0.010056,-0.014912,0.004145,0.000000
1.000000,-0.006360,-0.002116,0.002716,0.006437,0.005224,0.019250,0.004849,-0.009393,-0.015008,-0.002084,0.000000
1.000000,-0.023237,-0.008856,-0.006896,0.004151,0.004499,0.019175,0.009158,-0.005666,-0.017957,0.001749,0.000000
1.000000,0.014264,-0.005753,-0.003749,0.002984,0.005024,0.019129,0.010639,-0.005158,-0.017998,-0.000694,0.000000
1.000000,-0.005164,-0.004943,-0.002682,0.001868,0.005170,0.018597,0.010471,-0.004142,-0.017871,-0.000963,0.000000
1.000000,-0.016968,-0.007493,-0.003789,0.000066,0.004386,0.018904,0.010036,-0.006804,-0.018256,0.001228,0.000000
1.000000,0.008737,-0.004473,-0.003294,0.001389,0.004296,0.018837,0.008953,-0.007571,-0.019684,-0.000366,0.000000
1.000000,-0.000435,0.000087,-0.004385,0.002407,0.003807,0.018443,0.008764,-0.007057,-0.022043,-0.000558,0.000000
1.000000,0.000000,-0.002766,-0.004260,0.001930,0.003403,0.017879,0.011660,-0.002659,-0.016612,-0.005029,0.000000
1.000000,-0.000871,-0.001907,-0.003425,0.003518,0.003696,0.017909,0.010535,-0.002974,-0.014875,-0.006232,0.000000
1.000000,0.013411,0.004169,-0.001662,0.006021,0.004339,0.018290,0.008640,-0.003830,-0.015285,-0.005163,0.000000
1.000000,-0.011671,0.000087,-0.002193,0.000262,0.003560,0.019169,0.008590,-0.002765,-0.010769,-0.004239,0.000000
1.000000,-0.003921,-0.000610,-0.000262,-0.003579,0.002680,0.019640,0.008319,-0.004238,-0.013872,-0.006158,0.000000
1.000000,0.053952,0.010180,0.003707,-0.000021,0.003225,0.020257,0.007796,-0.003809,-0.015574,-0.006647,0.000000
1.000000,-0.045260,0.001302,-0.000302,-0.001492,0.001144,0.021120,0.008322,-0.001407,-0.010927,-0.004770,0.000000
1.000000,0.050211,0.008662,0.006415,0.001313,0.002182,0.022783,0.009599,0.011158,-0.003803,-0.010467,0.000000
1.000000,0.012677,0.013532,0.006809,0.001757,0.003196,0.024186,0.010126,0.008953,-0.003503,-0.011456,0.000000
1.000000,0.001624,0.014641,0.007015,0.001315,0.003943,0.024044,0.010862,0.011151,-0.001877,-0.010592,0.000000
1.000000,0.010492,0.005949,0.008065,0.001902,0.003975,0.024089,0.011481,0.010976,-0.002777,-0.010072,0.000000
1.000000,0.048962,0.024793,0.013048,0.004811,0.006695,0.023583,0.013159,0.017548,-0.000565,-0.009215,0.000000
1.000000,0.029752,0.020701,0.014682,0.006510,0.008908,0.022958,0.013788,0.019124,-0.002380,-0.009394,0.000000
1.000000,0.015830,0.021332,0.017432,0.007619,0.005985,0.022330,0.012290,0.022255,0.001509,-0.011876,0.000000
1.000000,-0.009173,0.019173,0.016907,0.008323,0.003250,0.023701,0.011816,0.015692,-0.002961,-0.004526,0.000000
1.000000,0.012090,0.019492,0.012720,0.008214,0.004226,0.026294,0.012587,0.017296,0.007541,-0.001350,0.000000
1.000000,0.007618,0.011223,0.018008,0.008853,0.005008,0.025652,0.011837,0.017960,0.006599,-0.004276,0.000000
1.000000,-0.001447,0.004984,0.012843,0.009629,0.005156,0.024083,0.006412,0.007230,0.004090,0.000147,0.000000
1.000000,-0.004716,0.000875,0.011103,0.008956,0.004873,0.024576,0.005436,0.007311,0.006727,0.001357,0.000000
1.000000,0.007246,0.004158,0.011666,0.009340,0.004765,0.023057,0.007010,0.007258,0.003936,-0.002747,0.000000
