0.000000,0.025468,0.004445,0.007934,0.006077,0.003630
1.000000,0.021394,0.006744,0.008041,0.006150,0.000000
2.000000,0.023967,0.006393,0.006820,0.005037,-0.005450
3.000000,0.019700,0.009655,0.007121,0.005296,0.028727
4.000000,0.007494,0.011888,0.006739,0.005099,0.010563
5.000000,0.006418,0.015943,0.004687,0.004703,-0.001753
6.000000,0.009205,0.015300,0.004241,0.005710,0.013938
7.000000,0.010986,0.017476,0.005460,0.004947,0.003454
8.000000,0.001411,0.010556,0.004889,0.004779,-0.019148
9.000000,0.001744,0.004619,0.005889,0.005870,0.012227
10.000000,0.005195,0.005806,0.005126,0.007225,0.015504
11.000000,0.004448,0.006827,0.006785,0.007636,0.010204
12.000000,0.001717,0.006351,0.006372,0.006664,-0.010204
13.000000,0.012930,0.007170,0.008413,0.007137,0.036917
14.000000,0.011470,0.006607,0.009247,0.006695,0.004930
15.000000,0.012266,0.008730,0.012337,0.006035,0.019481
16.000000,0.014362,0.009405,0.012352,0.005962,0.020685
17.000000,0.014504,0.008110,0.012793,0.006343,-0.009494
18.000000,0.006164,0.009547,0.010051,0.006441,-0.004781
19.000000,0.005178,0.008324,0.006472,0.006701,0.000000
20.000000,0.005393,0.008829,0.007318,0.006360,0.020554
21.000000,-0.008690,0.002836,0.004831,0.005469,-0.049730
22.000000,-0.004502,0.005001,0.005676,0.005915,0.011447
23.000000,-0.003871,0.001147,0.004158,0.005991,-0.001627
24.000000,0.005980,0.005579,0.006093,0.008025,0.049255
25.000000,0.006770,0.006081,0.007406,0.010252,0.024504
26.000000,0.013667,0.002488,0.005947,0.009064,-0.015244
27.000000,0.011684,0.003591,0.005851,0.009726,0.001535
28.000000,0.009230,0.002679,0.006113,0.007594,-0.013900
29.000000,-0.001244,0.002368,0.005346,0.005104,-0.003115
30.000000,-0.009925,-0.001577,0.003626,0.004353,-0.018898
31.000000,-0.001233,0.006217,0.004527,0.005293,0.028215
32.000000,-0.005599,0.003043,0.004022,0.004798,-0.020297
33.000000,0.005219,0.007224,0.004186,0.005180,0.040191
34.000000,0.002789,0.000772,0.003176,0.004319,-0.015267
35.000000,-0.002560,-0.006242,-0.000080,0.002856,-0.045641
36.000000,-0.006599,-0.003916,-0.000714,0.002659,0.008019
37.000000,0.003440,-0.001079,0.001256,0.003541,0.029900
38.000000,-0.004598,0.000311,0.001495,0.004179,0.000000
39.000000,-0.003414,-0.000313,0.001028,0.003460,-0.009346
40.000000,0.008820,0.003130,0.000776,0.003461,0.015528
41.000000,0.019468,0.006435,0.006326,0.005163,0.061259
42.000000,0.014356,0.008898,0.005970,0.005647,0.004338
43.000000,0.027210,0.011306,0.009265,0.006559,0.064268
44.000000,0.027993,0.012290,0.006531,0.006214,-0.005427
45.000000,0.039320,0.024070,0.008914,0.007970,0.072162
46.000000,0.027826,0.023647,0.009866,0.007407,0.003790
47.000000,0.026454,0.020405,0.009663,0.007639,-0.002525
48.000000,0.015362,0.021286,0.010798,0.008092,0.008811
49.000000,0.017697,0.022845,0.011266,0.008300,0.006246
50.000000,0.000758,0.020039,0.011585,0.007197,-0.012531
51.000000,-0.003562,0.012132,0.009283,0.008261,-0.017812
52.000000,-0.001014,0.012720,0.010809,0.008220,0.010217
53.000000,-0.002268,0.006547,0.008926,0.008359,0.002538
54.000000,-0.004534,0.006581,0.009436,0.006548,-0.005083
55.000000,-0.002538,-0.000890,0.011590,0.005646,-0.002551
56.000000,-0.004151,-0.003857,0.009895,0.005292,-0.025875
57.000000,-0.003849,-0.002431,0.008987,0.005631,0.011727
58.000000,-0.006702,-0.004485,0.008400,0.005704,-0.011727
59.000000,-0.014528,-0.009531,0.006657,0.004334,-0.044213
60.000000,-0.013744,-0.008141,0.005949,0.005009,0.001369
61.000000,-0.014117,-0.009134,0.001499,0.003144,-0.027741
62.000000,-0.011462,-0.007655,0.002532,0.004654,0.025001
63.000000,-0.008843,-0.007772,-0.000613,0.003360,0.001371
64.000000,0.002991,-0.005768,0.000407,0.004368,0.014956
65.000000,-0.000274,-0.007009,-0.003949,0.005390,-0.014956
66.000000,0.007183,-0.003467,-0.003662,0.005441,0.009543
67.000000,0.002454,-0.004504,-0.003468,0.004490,0.001356
68.000000,-0.000549,-0.004696,-0.004590,0.004035,-0.013643
69.000000,-0.015716,-0.006363,-0.007947,0.002317,-0.060882
70.000000,-0.006120,-0.003197,-0.005669,0.002900,0.033025
71.000000,-0.016393,-0.004605,-0.006869,-0.000536,-0.041823
72.000000,-0.017846,-0.007696,-0.007676,-0.000877,-0.005908
73.000000,-0.006421,-0.003485,-0.005628,-0.001570,0.043485
74.000000,0.003473,-0.006122,-0.005945,-0.001770,-0.011412
75.000000,0.005846,-0.000137,-0.003573,-0.002679,0.044888
76.000000,0.011726,-0.002334,-0.002900,-0.003219,-0.012423
77.000000,0.017846,0.000000,-0.002252,-0.002312,0.024693
78.000000,0.005595,-0.000413,-0.002554,-0.003198,-0.017772
79.000000,0.008978,0.006225,-0.000069,-0.003223,0.005502
80.000000,0.007538,0.006692,0.001747,-0.001549,0.037690
81.000000,0.001935,0.006831,0.001113,-0.002303,-0.040437
82.000000,-0.001087,0.008380,0.000342,-0.002324,0.009583
83.000000,0.010217,0.007906,0.002211,-0.001117,0.038749
84.000000,0.016072,0.012525,0.003202,0.000212,0.034775
85.000000,0.008281,0.007909,0.003886,0.000254,-0.001267
86.000000,0.015606,0.008771,0.003218,0.000990,-0.003810
87.000000,0.032613,0.015763,0.007881,0.003753,0.094616
88.000000,0.034135,0.022176,0.010882,0.005689,0.046362
89.000000,0.033917,0.024994,0.015610,0.008286,0.033681
90.000000,0.042539,0.025410,0.016051,0.009635,0.041847
91.000000,0.043096,0.029351,0.018091,0.010526,-0.001025
92.000000,0.028435,0.030524,0.019452,0.010402,0.021310
93.000000,0.023532,0.028834,0.018370,0.011085,0.021848
94.000000,0.022414,0.028165,0.020345,0.011523,0.028089
95.000000,0.014426,0.028483,0.018196,0.012085,0.001908
96.000000,0.012137,0.027617,0.018194,0.011351,-0.012470
97.000000,0.011130,0.019783,0.017773,0.011848,0.016276
98.000000,0.011082,0.017307,0.019742,0.013023,0.021607
99.000000,0.010421,0.016417,0.020706,0.015879,0.024783
100.000000,0.011305,0.012865,0.019138,0.014989,0.006326
101.000000,0.018077,0.015107,0.022229,0.017096,0.021391
102.000000,0.012516,0.011823,0.021173,0.016909,-0.011530
103.000000,0.008194,0.009638,0.019236,0.015459,0.000000
104.000000,0.002343,0.006382,0.017274,0.015691,-0.004470
105.000000,-0.002904,0.004200,0.016341,0.013531,-0.019910
106.000000,-0.006088,0.005994,0.016805,0.014127,0.005469
107.000000,0.000712,0.006614,0.013198,0.014053,0.022473
108.000000,-0.003237,0.002478,0.009893,0.013987,-0.019749
109.000000,-0.001619,0.000362,0.008390,0.013925,0.003620
110.000000,0.000730,-0.001087,0.005889,0.012396,-0.008163
111.000000,0.004139,-0.000975,0.007066,0.014494,0.022513
112.000000,0.007331,0.004022,0.007922,0.015456,0.038433
113.000000,0.016022,0.006393,0.008015,0.014955,0.023710
114.000000,0.018124,0.008252,0.007317,0.014266,0.014126
115.000000,0.015250,0.007990,0.006095,0.013558,-0.022529
116.000000,-0.006333,-0.001097,0.002449,0.010838,-0.085402
117.000000,-0.015866,-0.004268,0.001173,0.007376,-0.009234
118.000000,-0.031277,-0.007627,-0.002574,0.004053,-0.053346
119.000000,-0.022138,-0.002007,-0.000823,0.004924,0.059818
120.000000,-0.014705,0.000273,-0.000407,0.004017,0.014639
121.000000,0.007044,0.000356,-0.000310,0.004829,0.023340
122.000000,0.015351,-0.000257,0.001882,0.005196,0.032303
123.000000,0.030438,-0.000419,0.002987,0.005204,0.022091
124.000000,0.022138,0.000000,0.004126,0.004878,0.018319
125.000000,0.022159,0.003727,0.005859,0.005306,0.014742
126.000000,0.020557,0.013800,0.006352,0.006233,0.015329
